Unnamed: 0,recipe_number,recipe_code,recipe_name,comment_id,user_id,user_name,user_reputation,created_at,reply_count,thumbs_up,thumbs_down,stars,best_score,text
95,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_157395,u_1oKVZTHTqi7N4NPqNxPS2XB2asz,mythyagain,1,1622717120,0,0,0,4,100,I added 1 tablespoon of lime juice to the recipe.
96,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_352563,u_1oKVpLXFmg8oIk8lHGHV0mcZb53,bybybaby,1,1622718115,0,0,0,4,100,Very good and summer good.
97,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_267533,u_1oKVnJVehdcWN2Wfe097B3dWCLS,maryvandorin,1,1622717664,0,0,0,4,100,Quick and easy.  Very light.
98,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_242271,u_1oKY4OyItM52FMDDIFm8y2PLfPH,coolcathie,1,1622717557,0,0,0,5,100,Made this for my office for St. Patrick&#39;s Day.  Everybody LOVED it.  Am planning to make again to take in for Easter--one in peach and one in strawberry.  Super yummy!
99,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_344637,u_1oKZCQWUNrdd2a9rxCjVnetdsc3,x-b,1,1622718044,0,0,0,5,100,This was very light and easy to make.  I make it for work on St Pat&#39;s Day
100,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_350751,u_1oKZIqcLaBXMrInaQJms5dKd97V,thekittylady,1,1622718099,0,0,0,5,100,"Very easy to assemble!  Am wondering if other flavors could be easily substituted as well (strawberry, raspberry);  seems it would work as long as you have matching yogurt/jello&#39;s."
101,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_165596,u_1oKX1ETMtvB7zBFcizX57g6616Q,tlbotr,1,1622717149,0,0,0,5,100,"I do not like lime flavor typically. I love this recipe the sour lime taste blends so well with the sweet graham cracker. My family loves it as well. Cool, delicious and easy."
102,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_353748,u_1oKX6a82bCEvGB7KZazDjiFAMcn,mama ma goo,1,1622718111,0,0,0,5,100,Very good recipe. My husband is a diabetic and he loves it!!
103,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_274367,u_1oKXI7ntv8I8Aj5MqscGKmDYz0B,liciabelle,1,1622717685,0,0,0,5,100,"SO easy, delicious, and light. LOVE IT!"
104,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_196310,u_1oKWAjJwmqDFA9PH2jBkWFI7vD2,tngirl77,1,1622717281,0,0,0,5,100,I made this pie for my kids &amp; they really liked it.
105,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_342209,u_1oKaKq31QaPjnUw1yZl90079SFG,bookie20,1,1622718051,0,0,0,5,100,This was so great on a hot day.  I did not put in a crust but in dessert cups.  I have also made it in Peach and I plan on making Lemon and Raspberry.  As long as the jello and yogurt match you can make any flavor.  We love it.
106,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_311793,u_1oKX6BIXPVcOWPvo4agNkBoqW6x,georgy1,1,1622717857,0,0,0,5,100,"This is delicious, quick, easy, and fun to make. My grandsons and I have made it several times this summer. We also decided to expand the idea. We have since made orange pie using orange yogurt and orange jello and lemon pie the same way. Next week we are going to try cherry. We think there is a lot a variety possible with these ingredients."
107,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_355637,u_1oKccc7siPi9x9Qe6EVxfD9XtLU,emeadows,1,1622718082,0,0,0,5,100,Very good.  Also tried with strawberry yogurt/jello and orange creme yogurt/jello.  These were a hit for summer.
108,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_165866,u_1oKW5Vp9bzP5TDAPdITHs8YH5Ge,erindumont59,1,1622717149,0,0,0,5,100,"I don&#39;t care if it&#39;s &#34;fake&#34; key lime!  This was a hit with family and guests.  Since it&#39;s so easy to make, I plan to keep the ingredients on hand to make it often."
109,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_201298,u_1oKWo4UTPA0GahpO0X6rbNovctR,PurpleMariposa,1,1622717352,0,0,0,5,100,I make this recipe for my dad who is diabetic and he loves it!  You can also get cool whip in sugar free eliminating even more of the sugar.  I&#39;ve also tried it with different flavors of jello and yogurt and it works great!  It also tastes great even if you aren&#39;t diabetic!
110,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_301924,u_1oKVkyLlCbJQI2zrHGJmmiYAVJO,mjkrein,1,1622717827,0,0,0,2,100,this dessert is definitely simple- but it tastes exactly like what it is... just yogurt and coolwhip sweetened with jello mix.
111,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_169724,u_1oKXBuzZYoDDlAsmqsp8DXxu7y2,flashingpirate,10,1622717187,0,0,0,5,100,"I got this recipe from my mom awhile ago who makes it for my dad who is diabetic.It&#39;s so easy to make and so yummy, and it&#39;s not insanely loaded with sugars and calories like most other desserts. My boyfriends loves it too, so it&#39;s a nice treat for us."
112,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_310326,u_1oKWKEoY0FwkzzMkOQupC8mLjlF,BitsyBet,1,1622717890,0,0,0,5,100,"This is an easy to make pie that is delicious and low in fat.  The filling makes a little more than will fit in the crust, so I just get out a spoon and eat what&#39;s left in the bowl.  I have made it several times and my family loves it."
113,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_307522,u_1oKW61VKfpVgL8pVBGKUDrcJyzS,Carollizc,1,1622717881,0,0,0,5,100,"This is a perfect summer recipe, especially if you use a ready-made crust, since there&#39;s absolutely no baking involved. I love citrus of any kind, but lime is my favourite. I can see that I&#39;ll be making this again and again over the summer."
114,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_176531,u_1oKVxijUr1RgW7GWsOORo1OQALc,KInlow,1,1622717196,0,0,0,5,100,"I have made this recipe several times, twice for events I catered and also for my family.  Everyone LOVES it.  Its so quick and easy but people thing you really fussed."
115,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_178646,u_1oKXvDUJgzpNgKIFjnpQql9Nqb1,ptmom5,1,1613043245,0,2,0,5,253,<p>I have used different Jello  flavors with matching yogurts on this one-peach is great!</p>
116,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_157171,u_1oKWqCgJAMCExajULNatBwHnTOa,klwells,1,1622717098,0,0,0,4,100,I actually made this with berry jell-o and whipped strawberry yougurt.  Everyone that ate it loved it!  I can&#39;t wait to try this with another flavor.
117,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_257033,u_1oKY1GZBMbwRoG73FDxfysSku8l,salvation,1,1622717595,0,0,0,0,100,my son loves this pie and asks for it often .very easy and no as rich as the cooked. I use regular jello
118,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_335201,u_1oKVx3mM4U9aj65eEVNueH0aU1Z,moyer,1,1622717992,0,0,0,4,100,This was awesome. Light &amp; fluffy and low calorie. I made it for work and even co-workers on a diet ate some.
119,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_191379,u_1oKXcnQB0on6vFLe5GX0UEoFZGP,wkendgolf,1,1622717313,0,0,0,5,100,"I made this at Easter using lime juice instead of water for all my fussy eaters. Everyone LOVED it. My daughter has since made it using different flavors of jello, juice and yogurt and it continues to be a hit. A friend put the juice back on the heat after stirring in the jello. It quickly dissolved completely. I actually added a little lime zest to my pie for extra lime flavor. YUM!"
120,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_187096,u_1oKXQPJ7Jll4MSJAXtxGKdKurBF,hhoney916,1,1622717278,0,0,0,5,100,I loved this.  I used the Yoplait thick yogurt.  I have also paired this with other flavors of yogurt and jello with the same great results.
121,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_198304,u_1oKVx3mM4U9aj65eEVNueH0aU1Z,moyer,1,1622717331,0,0,0,4,100,"I made this today for St Patricks Day.  It is so refreshing, light and delicious."
122,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_338650,u_1oKVadx3V8VbumOBuVMtFR6ONBQ,sdonoghue,1,1622717976,0,0,0,5,100,"This was great.  The only thing is you can not get lime yogurt here, so I mixed rapsberry yogurt with the lime jello and it was a great combo."
123,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_184845,u_1oKWkTegwFHDbXHyAzFdQr9zeet,402family,1,1622717278,0,0,1,0,100,"I love this recipe, I tried it with a raspberry gelatin, the chocolate and rasperry whips yogurt and added a few raspberries and it was delicious and still super easy."
124,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_112849,u_1oKVe9AOEKp7dN71Ylmhu8elsek,JudithRN3,1,1622716902,0,0,0,0,100,"added 1-2 teaspoons lime juice to bring out the flavor. This is a light, delicious dessert to serve. I have made this dessert now three times this month!!!!"
125,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_317176,u_1oKZgusa1DWeN0PeZ5209N25vwZ,scgrmom,1,1622717933,0,0,0,0,100,This is so good and EZ to make. I serve it to may grandchildren and they love it and it is good for them
126,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_305914,u_1oKagqgzcHeZP71laHjyKAooXMp,iowanana,1,1622717833,0,0,0,0,100,this is a great pie.  i have made it with several different jello&#39;s and yogurts.  i really recommend this pie for diabetics and people wanting to lose weight
127,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_281348,u_1oKYYp2lHapR1u97A5JAPkXNxe0,cathyfree,1,1622717756,0,0,0,5,100,Thanks for that tip----didn&#39;t think about that-as I&#39;m sure other hadn&#39;t.
128,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_260792,u_1oKYYp2lHapR1u97A5JAPkXNxe0,cathyfree,1,1622717610,0,0,0,5,100,Now if there was just a way to convert to metric---Great Recipe---Thanks.
129,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_186762,u_1oKXLLkoJU0YTuuEAolSHZWHFfC,katralina60,1,1622717233,0,0,0,0,100,I LOVED THIS!!! I was so busy making food for our whole family that I didn&#39;t have time to worry about dessert until the very last minute. And this was perfect! Everyone loved it and they couldn&#39;t believe it when I told them how easy and fast it was to make. My brother hates key lime pie bc he thinks it&#39;s too rich and tart... he ended up taking some home bc he loved it.
130,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_171842,u_1oKWBmXRcLvxG5wnoKsXNWwGuKj,wjb2,1,1622717163,0,0,0,0,100,i have already made this 7 times everyone enjoys this very much
131,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_367640,u_1oKVe9AOEKp7dN71Ylmhu8elsek,JudithRN3,1,1622718181,0,0,0,0,100,What a delicious taste and easy to make!
132,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_238389,u_1oKYJi1g7hfclPvX616bnAbmxcm,lkk,1,1622717517,0,0,0,0,100,loved this.I also used strawberry jello and strawberry yogart.It was great.the whole family liked it.I also made it without crust.It was just as good
133,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_194214,u_1oKYPRj6WzKTZXimUokxh1kj5wE,angelgirl63,1,1622717323,0,0,0,0,100,I made this for my husband who is a diabetic and took a piece to my mother.  It was 3 days old and she loved it!
134,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_323559,u_1oKVqltbiGWLdYt2rK0Zs60hKGD,302161,1,1622717951,0,0,0,0,100,"This recipe is a favorite in all flavors. I have been making it for years, now I seldom put into a pie crust, therefore saving even more calories. Norma"
135,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_336661,u_1oKVZstzPyrpJQW05uCZgBhb8Mi,golfbaker,1,1622717997,0,0,0,0,100,This was easy to make and made a hit at our party on Sat.  I also like that you can change the flavor.
136,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_195728,u_1oKXlEl9deL8sGUmMQwmDG5Moje,Rochelle64,1,1622717298,0,0,0,0,100,I made this last week-it was wonderful! My only mistake was to put the jello and hot water into a metal bowl. For some reason it did not dissolve well and when I added the yogurt it globbed up. But it still tasted fantastic! I am sure lemon or strawberry would also be great!
137,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_199337,u_1oKXAwsKfQBUQvkpxX3E5Ct6KUw,lilbit2,1,1622717331,0,0,0,0,100,I made this wonderful pie with an Oreo crust---WOW  This easy and tasty pie is a definite keeper. Will try different flavors and colors for special day.....C
138,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_191255,u_1oKXMfwas1qsbFPiJKlynwsin5v,cjmart51,1,1622717292,0,0,0,5,100,"I made this and took it into work.  Everyone loved it.  It was light, creamy, delicious and low fat.  Carol"
139,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_196081,u_1oKXqXtVhOXnnk2BwfoholchBZE,augustchild,1,1622717288,0,0,0,0,100,I made this pie for a family St. Patrick&#39;s Day celebration.  It was quick and easy to make and everyone enjoyed it!  I used the extra large sized crust and it was still nice and full.
140,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_128593,u_1oKW64CAxPJUnkVJXB3EnkhoaId,Onya,1,1622716977,0,0,0,5,100,"Delicious, light and easy to make.  I made mine with peach jello and peach yogurt and served it with a dollop of whipped cream. Would be great made with any flavor!"
141,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_251501,u_1oKZo4PmhLxhsffoj3pMOB6OQEf,alradcliff,1,1622717598,0,0,0,5,100,My fiance and I really enjoyed this dessert. It was so easy and very delicious too. We will be making it again and passing the recipe onto other family and friends!.. Thanks for the great recipe!!!!
142,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_203355,u_1oKYNyEjF7p8KOWM27eqJaJqQLd,mamabear3,1,1622717340,0,1,0,0,193,I prepared this pie for my family.  It was easy (and quick) to prepare! Everyone loved it and it had a richer taste than the usual &#34;cool whip&#34; pie.  Yogurt added was a simple way to add calcium to diet too!MWParsons
143,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_199660,u_1oKY1so5Pe0vDec1sjrsFw5YwN8,csteinke,1,1622717326,0,0,0,0,100,I made two of them for an office potluck on St. Patrick&#39;s Day.  I had to leave before the luncheon started.  I was told they were &#34;wonderful!&#34;  I&#39;ve been thinking of all the flavor combinations of gelatin and yogurt you could make into a pie.  Thanks.
144,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_209511,u_1oKXAwsKfQBUQvkpxX3E5Ct6KUw,lilbit2,1,1622717343,0,0,0,0,100,"I tried this pie last night.  I was a huge hit. I did, however, use an Oreo crust. Looked pretty and tasted wonderful.  Everyone liked it and the people with health problems were not afraid to eat a big piece!  It is so easy and hits the spot after a big meal.  This recipe is a definite keeper!!   lilbit2"
145,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_202694,u_1oKXvrQlibxXBXLBfKmEqcEcUez,ewaldt_48,1,1622717337,0,0,0,0,100,I only had one lime yogurt and one lemon yogurt...made it anyway and it was delish!!  Made it for a St Patty Day treat and what a yummy treat it was.
146,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_110405,u_1oKViKsEDyo2D4E1YVhN5abXV0i,Lilacooks,1,1622716897,0,0,0,0,100,"A super recipe. Hubby loved it. However, even though I heated both the mixing bowl and the measuring cup, the boiling water did not dissolve all of the lime gelatin. Think I will dissolve the gelatin in a small sauce pan next time and then pour it into the mixinf bowl."
147,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_194775,u_1oKWmtT3ChKxHzwEoITtRYPjiB7,kimhauser,1,1622717310,0,0,0,0,100,I made this for our St Patty&#39;s potluck and no one even knew it was sugar free and low fat. I had 3 people ask for the recipe. I may try a different flavor next time. Peach sounds really good to me.
148,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_370705,u_1oKY6fZ6jDPlM0pw4twxiDWn7Ze,dillbert,1,1622718150,0,0,0,0,100,Why is it called &#34;key lime&#34;?
149,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_196104,u_1oKVsHsZiisAoqY0eXIgL71x34x,beatricep,1,1622717289,0,0,0,4,100,"I made this pie for St Patrick&#39;s Day. As lime is not my favorite, I will make it only for special occasions like St. Patrick&#39;s Day, but it was quick and easy. However, I found that all the jello did not get completely &#39;folded in&#39; as there were a few chewy pieces of the jello spread throughout the pie. I also found that the crust apparently absorbed some liquid from the filling as it was a little softer than I would have liked. Maybe that was because I used Dream Whip instead of Cool Whip which I did not have on hand and no time to go out and purchase some."
150,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_323142,u_1oKWmBiY7xB5y2UEwZSQQg9kZpX,beryl518,1,1622717905,0,0,0,0,100,"This recipe came just in time for Irish Night at my church. I was responsible for desert for 80-and this fit the bill perfectly. I doubled the recipe and put it on a graham cracker crust in a 9x13 pan. I made 6 of them and there was one piece left over. It was hit with everyone who attended the event. Easy to make and very tasty. Oh, I drizzled Hershey&#39;s chocolate sauce over the top just to dress it up a bit. Wish I had taken a picture."
151,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_317138,u_1oKVku8lIl5OUW3raKAIPtzkr5d,Judy Skiba,1,1622717923,0,0,0,0,100,"This is so easy to put together.  I have made 3 pies for various occasions within a week&#39;s time and have received compliments each time!  It was a great St Patrick&#39;s Day treat!  Thanks for a sweet, light way to end a filling meal!"
152,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_365774,u_1oKaR0WyCplsNZdYJui0JRH4WOb,koenica1,1,1622718168,0,0,0,5,100,"We made this on vacation.  Everyone loved it!  I changed the flavors around and made four different pies: lemon, strawberry, orange and berry.  They were all very good.  The men like the lemon and key lime the best.  They didn&#39;t even know it was a healthy dessert..hehe.  I have been recommending this to everyone!"
153,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_195323,u_1oKX67GC3FKmQyDDnML3jd0cmRi,katrini,1,1622717298,0,0,0,0,100,"i made this key lime pie on st pattys day.i thought i would try making the gelatin with lime juice. it was a hit,i myself that it was too sour,but guests overruled me...."
154,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_259514,u_1oKXVzlGfoH3GLEAZz6BOhSjVlv,wich20,1,1622717607,0,0,1,0,100,"No, I have not tried the pie yet, but I do plan to do so soon."
155,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_340970,u_1oKZuz8MgGmaNUbHfU78A9vVSd4,children3,1,1622718027,0,0,0,0,100,this was really good. I am wanting to try it with strawberry instead of key lime.
156,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_160309,u_1oKWFergzBS9lbrb3febGutGpyL,biking32,1,1622717110,0,0,0,0,100,I AM DIETING (WW&#39;S) AND THIS DESSERT WAS IDEAL.  EASY AND VERY GOOD.  WILL DO AGAIN SOON.
157,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_305921,u_1oKVoIk9ZNpP6fe9DtZQFsdBX9Y,haddur,1,1622717855,0,0,0,0,100,"This is a great pie.  The first time I made it though, I did not wait for the gelatin to disolve enough.  I got great reviews though on my Key Lime &#34;Flop&#34;.  haha"
158,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_324920,u_1oKauhHKR17kRZNN8gN25oO0cJY,lwolgemuth,1,1622717960,0,0,0,5,100,This recipe is great. I&#39;ve made it many times for guests. I also like to make it using strawberry jello and yogurt. Also I thought using peach jello and yogurt would be great in the summer when fresh peaches are in season. I&#39;ve given the recipe to my sister-in-law.
159,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_128706,u_1oKVepLYYGFANnYG2dsbXHPCBeR,gloriawalt,1,1622716977,0,0,0,0,100,"Delicious,lowfat dessert! Quick and easy to make. What&#39;s not to like?!?"
160,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_144900,u_1oKWWGFsT8xHuAvnUVyMHliXU70,thewehrs,1,1622717055,0,0,0,5,100,"Getting the jello to dissolve in the hot water was a bit difficult.The church ladies said it was delicious, and so did my husband.46041"
161,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_322138,u_1oKa3ja8m3WKcAgQT0XhyIjGhFA,Donna Grant-Watters,1,1622717941,0,0,0,0,100,This pie is so yummy.  I got the recipe several years ago from Weight Watchers.  I make it quite often.donna
162,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_287478,u_1oKZIHA15UuqUF2fzlxgOoL1T62,marianhughes1,1,1622717776,0,0,0,0,100,The taste was outstanding but it didn&#34;t set that well so I tried it again with two boxes of jello and two-thirds of boiling water for the two. The second time I used a different flavor which was with two boxes of raspberry jello and two cartons of raspberry yogurt. After setting I sliced and froze it. What a wonderful summer frozen treat
163,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_322454,u_1oKbkf8F5dgFsLSZI7uKFx66B0Q,47024,1,1622717943,0,0,0,0,100,This pie was delicious!  I made it for a friend for her birthday and she loved it too.  Very light and refreshing.
164,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_360819,u_1oKcZtYOOfOtJ1facixARdijrxl,virginiaweaver,1,1622718124,0,0,0,5,100,"Warm bowl should be used for Jello and hot water mix; with cold bowl, Jello does not dissolve as hot water &#39;cools off&#39; too quickly!"
165,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_325934,u_1oKaTOGL4jD4opSIWtKyPWZNMaG,rain,1,1622717923,0,0,0,0,100,This recipe is very easy and very delicious. We also made a raspberry pie but changing the flavor of the jello and flavor of yogurt. Anybody can do this one.
166,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_322380,u_1oKbvR40j7P00ZVVbQ9ANVLY9M5,rjdulaney,1,1622717950,0,0,0,0,100,This pie was so easy to make and really good.  Next time I will make it with orange jello and orange yogurt.  You can use any flavor of jello and yougurt.
167,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_286635,u_1oKaQ5fX7IBdbRZY6WfdlTGl8pR,jacllpet,1,1622717775,0,0,0,0,100,The same rubbery pieces happened when I made the pie.  I used Black Cherry jello (my husband&#39;s favorite) and cherry vanilla yogurt.
168,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_242866,u_1oKVmRGDyHaJcP75EvhFQ8uXxkE,pmhendrson33,1,1622717558,0,0,0,5,100,Made this pie and brought into office.  Went over really well.   This is so easy to make and so tasty.  I made a Raspberry the next day and I want to make it in strawberry next time using strawberry cool whip.
169,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_156363,u_1oKW9LfomUJT5KBrJCZRVo9DNWh,movibs,1,1622717112,0,0,0,0,100,Hubby and I really liked this Key Lime pie. Easy to make. Only thing wrong is for some reason I had tiny pieces of rubbery lime jello in the pie even though I mixed it really good. Any help with that?
170,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_198848,u_1oKXmVRGTjqrS5uXRS8e3GVxba5,jabpettyfan,1,1622717303,0,0,0,0,100,"I made this with a chocolate crumb crusr &amp; it was a big hit. Fast, easy &amp; delicious!jab"
171,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_243002,u_1oKVa4efGH0LyFV9PfcxRECjgvE,shrinking67,1,1622717548,0,0,0,0,100,Made this on 3/15/09. My husband and I thoroughly enjoyed this dessert.  Will make it again using other flavors
172,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_256788,u_1oKYu4lMTfj09kCONXtUPo9S2Ie,c cochran,1,1622717613,0,0,0,4,100,My pies set up very well.  I tried it with no-sugar red raspberry jello and reduced fat raspberry yogurt.  It disappeared as fast as the key-lime pie.
173,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_322248,u_1oKamHnmJ9gEdi2EyjT0lxilhqJ,Ppmvbch,1,1622717941,0,0,0,0,100,"This pie is great!!  Can be frozen, so I make 2 at a time.  If you use no sugar yogurt and cool whip, you have a delicious dessert a with LOW, LOW calorie count."
174,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_252865,u_1oKYVsh7CpHlZ5o6lvcFOFu5UQD,chaskett,1,1622717596,0,0,0,3,100,My husband and I loved the taste of the pie but the texture was very runny.  Even after refridgerating overnight - it was still &#34;soupy&#34; and did not hold up when cut.  It didn&#39;t keep us from grabbing a spoon and devouring it though.....
175,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_198223,u_1oKVdXnZRBi2NLfK7alMb5bgXs3,tum-tum,1,1622717316,0,0,0,5,100,I made this to go with our St.Paddy&#39;s Day supper. Great hit loved by all. The cool lime flavor would go great on a hot summer day. Very easy and Quick to make. Could easiely be made in several flavors by changing the Jello and yogurt flavors. Will make again often Thanx
176,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_185083,u_1oKWprN3cjpIxqQTSaN5NFMgFgt,socanth,1,1622717225,0,0,0,4,100,"I love this recipe. I made my own graham cracker crust--better than store bought &amp; easy to throw together. You can definitely pick out the gelatin flavor you like and match a yogurt to it for peach, strawberry, or any flavor you like! Most of the ingredients I had on hand."
177,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_340196,u_1oKaKnnYwbRaqhinZuBsmlFLm4y,rratjn,1,1622718037,0,0,0,0,100,This was quick and easy to make anc very tasty.  It would be good with any matching jello and yogurt flavor.  Yummy. My next one will be raspberry.
178,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_199695,u_1oKY4lsmB3MUVjlUAtHlB98NIEi,kristenbing,1,1622717332,0,0,0,0,100,I made two of these pies last saturday for a lunch gathering. I needed something quick. Well this was just what I needed. It is really great. Everyone loved it. I made another one later but changed it all to peach. My next one will be strawberry.
179,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_322385,u_1oKbvnlYKJ82q1nhdJLDRLlHtso,Rowdysgrdma,1,1622717943,0,0,0,5,100,"This pie was so simple to make and tastes so delicious.  The next time I make it, I will try using a different flavor of jello and yogurt."
180,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_188241,u_1oKXVojAjrZGE0TNLZ98QZp5noo,Billie Fullerton,1,1622717282,0,0,0,0,100,I made the Key Lime Pie for my family last weekend and the orders were please make it again soon! My daughter made one using strawberry jello and strawberry yogurt and it was delicious.This recipe will be used many times !
181,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_196071,u_1oKW2qIWVFeJqpIN42wqH1x8Kkt,breeleed,1,1622717312,0,0,0,4,100,"I made this pie for St. Patrick&#39;s Day and it was a big hit! For an added touch, I served it with green candied maraschino cherries and green sprinkles."
182,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_261368,u_1oKY7R66vxN11r3qDxnT1tHvBYV,bhook77,1,1622717612,0,0,0,0,100,Oh my gosh it was so quick and easy and tasted like I had slaved over it for hours.  I took it to a potluck and everyone loved it.
183,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_239209,u_1oKY3AUACo9ULCh4rX6YsgGFFCn,mjbkeller,1,1622717550,0,0,0,0,100,"Made it for St. Patrick&#39;s dessert with the pretty green color. Added a few slices of lime on top for color and &#34;hint&#34; of the flavor to come.  Easy, quick, low calorie and yummy! A hit with our family. Will make it again, especially for the summertime."
184,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_209830,u_1oKYMCNjv2t4961g0S5mERo2ImP,louwhite,1,1622717365,0,0,0,0,100,"I tried this recipe and my husband Johnny says its a keeper. That is how I know he likes the recipes I try. So far almost every recipe I have tried from all your magazines have been keepers with him. That should tell you how great your recipes are. Keep up the good work.Lou White, Leesburg, Fl."
